geolocation_zip_code_prefix|Первый	latitude	longitude	geolocation_city|Первый	geolocation_state|Первый	Дубликат
1150	-23,53286949347912	-46,6574641552888	sao paulo	SP	?
1126	-23,52622823757864	-46,63729815736628	sao paulo	SP	?
1136	-23,522888314472763	-46,66401556855558	sao paulo	SP	?
1109	-23,5237457463212	-46,628731691240034	sao paulo	SP	?
1156	-23,531697	-46,66290524999998	sao paulo	SP	?
1131	-23,52112120344507	-46,645727290322505	sao paulo	SP	?
1151	-23,52953360505508	-46,65841137621901	são paulo	SP	?
1132	-23,520905455450425	-46,64840659893825	sao paulo	SP	?
1107	-23,52788059172488	-46,62687344324541	são paulo	SP	?
1131	-23,5229195903399	-46,64468748237063	sao paulo	SP	?
1135	-23,527010132293896	-46,65033378992916	são paulo	SP	?
1139	-23,51760421729488	-46,68080500637664	sao paulo	SP	?
1124	-23,527821688037392	-46,63467117346645	são paulo	SP	?
1135	-23,52785748903573	-46,65202107799064	sao paulo	SP	?
1129	-23,5227153985516	-46,643734524150254	sao paulo	SP	?
1152	-23,52798691479598	-46,658201406053415	sao paulo	SP	?
1120	-23,52864629309249	-46,64037709423503	sao paulo	SP	?
1155	-23,52899269085843	-46,66291915185066	sao paulo	SP	?
1137	-23,523137474897457	-46,65373091035258	sao paulo	SP	?
1137	-23,523144766840574	-46,65166009603059	são paulo	SP	?
1135	-23,5270024565756	-46,64929461226845	são paulo	SP	?
1153	-23,53382689869582	-46,65076471357261	sao paulo	SP	?
1141	-23,51929169969415	-46,66571964308378	são paulo	SP	?
1150	-23,53230525950718	-46,6623656297536	sao paulo	SP	?
1103	-23,535214669167267	-46,627294364273794	sao paulo	SP	?
1140	-23,523803946448048	-46,6668369111893	sao paulo	SP	?
1153	-23,53031579877663	-46,65328712891685	sao paulo	SP	?
1151	-23,52954736219633	-46,658301616567606	sao paulo	SP	?
1136	-23,52299425036058	-46,66362145420966	sao paulo	SP	?
1127	-23,525702234808666	-46,6394492035893	sao paulo	SP	?
1127	-23,526573537884477	-46,63890686288881	sao paulo	SP	?
1150	-23,53205933611284	-46,65958404302037	sao paulo	SP	?
1136	-23,52479161143172	-46,65813556702636	sao paulo	SP	?
1134	-23,51935101110849	-46,651462376623066	sao paulo	SP	?
1152	-23,53006954010617	-46,65582075950718	sao paulo	SP	?
1122	-23,531081950603	-46,639876331265405	são paulo	SP	?
1122	-23,531219067718872	-46,63973714709449	sao paulo	SP	?
1123	-23,528916565471484	-46,638014341208205	sao paulo	SP	?
1135	-23,52701446378897	-46,64899311226844	sao paulo	SP	?
1132	-23,521493546482816	-46,64977797847548	sao paulo	SP	?
1139	-23,51976437246812	-46,66152087621903	sao paulo	SP	?
1152	-23,5288879730798	-46,65722940605343	sao paulo	SP	?
1122	-23,531576217871795	-46,63590618512319	sao paulo	SP	?
1156	-23,531688750211813	-46,66221271712327	sao paulo	SP	?
1141	-23,520560196779968	-46,665909533729526	sao paulo	SP	?
1152	-23,532609593398323	-46,65333208104907	sao paulo	SP	?
1123	-23,52974970941768	-46,6351412267586	sao paulo	SP	?
1138	-23,52198252178432	-46,65542369608747	sao paulo	SP	?
1129	-23,52286294976627	-46,64289947253153	sao paulo	SP	?
1156	-23,530860398003338	-46,66342936886144	são paulo	SP	?
1123	-23,52845770246411	-46,63523120621503	sao paulo	SP	?
1137	-23,523106601845463	-46,65310648120034	sao paulo	SP	?
1102	-23,532962626146908	-46,63254549763407	sao paulo	SP	?
1155	-23,528192437417022	-46,66377989785909	são paulo	SP	?
1126	-23,52549525644876	-46,63738116333888	sao paulo	SP	?
1156	-23,526318626406702	-46,67121817317798	são paulo	SP	?
1153	-23,533078798776632	-46,65122710338166	sao paulo	SP	?
1144	-23,524047817098488	-46,67114217095627	sao paulo	SP	?
1141	-23,52271913849616	-46,66447408673321	sao paulo	SP	?
1127	-23,524622874545575	-46,6399742381269	sao paulo	SP	?
1140	-23,51709905300368	-46,67653926865378	sao paulo	SP	?
1139	-23,522467263402323	-46,66066743228114	sao paulo	SP	?
1109	-23,525477412718512	-46,62595478864907	sao paulo	SP	?
1152	-23,52916893282939	-46,65214846073055	são paulo	SP	?
1125	-23,52628837691152	-46,64039959423503	sao paulo	SP	?
1105	-23,53315601862409	-46,62957259920161	sao paulo	SP	?
1102	-23,52261021648681	-46,62942387523806	sao paulo	SP	?
1121	-23,52460934886613	-46,63615610560334	sao paulo	SP	?
1154	-23,531867563186864	-46,66185691959824	sao paulo	SP	?
1154	-23,52908925284208	-46,656113657510495	sao paulo	SP	?
1122	-23,53024706717061	-46,640326787408334	sao paulo	SP	?
1140	-23,51682490313923	-46,6768542202377	sao paulo	SP	?
1139	-23,52194412129947	-46,66417721218763	sao paulo	SP	?
1135	-23,5270024565756	-46,64929461226845	sao paulo	SP	?
1139	-23,52198725618896	-46,66381768373821	sao paulo	SP	?
1123	-23,527863534826054	-46,63704546058632	sao paulo	SP	?
1138	-23,52503669608748	-46,65541993450284	são paulo	SP	?
1152	-23,526759017485134	-46,65976731196261	sao paulo	SP	?
1122	-23,53206967831387	-46,633619844711184	sao paulo	SP	?
1133	-23,522591105747573	-46,651049014715184	sao paulo	SP	?
1138	-23,523569999999992	-46,65597299999999	sao paulo	SP	?
1150	-23,532149304749247	-46,66333179378497	sao paulo	SP	?
1156	-23,52977870053088	-46,6648274753015	são paulo	SP	?
1140	-23,516977631138563	-46,67210321065844	sao paulo	SP	?
1121	-23,528535045242062	-46,63558219080734	sao paulo	SP	?
1127	-23,52153484707712	-46,64178577728077	sao paulo	SP	?
1139	-23,520176592273145	-46,675988312943566	sao paulo	SP	?
1128	-23,522849151537905	-46,64019712155927	são paulo	SP	?
1127	-23,52153484707712	-46,64178577728077	são paulo	SP	?
1123	-23,530410261728868	-46,63776572799934	sao paulo	SP	?
1103	-23,533970039413685	-46,628751829996006	sao paulo	SP	?
1150	-23,532057387183286	-46,65949306855557	sao paulo	SP	?
1121	-23,53057851679265	-46,63622145767213	sao paulo	SP	?
1137	-23,523106601845463	-46,65310648120034	são paulo	SP	?
1126	-23,5287255431646	-46,63937891756596	sao paulo	SP	?
1106	-23,528700367187994	-46,62865354731952	sao paulo	SP	?
1121	-23,528832045242066	-46,63568569080736	sao paulo	SP	?
1121	-23,53033576824974	-46,63615157423974	sao paulo	SP	?
1150	-23,531903612816706	-46,661333788649074	sao paulo	SP	?
1138	-23,52195649624909	-46,6540245313636	sao paulo	SP	?
1140	-23,525843594783307	-46,65953218067981	sao paulo	SP	?
1139	-23,520382554532898	-46,66207545045876	sao paulo	SP	?
1128	-23,522849151537905	-46,64019712155927	sao paulo	SP	?
1131	-23,52164183207347	-46,64747554830047	são paulo	SP	?
1102	-23,52859902997863	-46,63119344947781	são paulo	SP	?
1130	-23,52300568275728	-46,64753222023772	sao paulo	SP	?
1124	-23,526905342777944	-46,631729472935554	sao paulo	SP	?
1124	-23,52974745767212	-46,634172495152576	são paulo	SP	?
1151	-23,53246939661836	-46,65648682737028	são paulo	SP	?
1109	-23,52187213266778	-46,62891236802472	sao paulo	SP	?
1129	-23,52585125367879	-46,64220973120199	sao paulo	SP	?
1122	-23,530409958364608	-46,64017771259167	sao paulo	SP	?
1122	-23,531437906745904	-46,63968832737029	sao paulo	SP	?
1153	-23,533953789341567	-46,65067560421835	sao paulo	SP	?
1123	-23,529036658791803	-46,63804556547149	sao paulo	SP	?
1153	-23,52921327254892	-46,65519362531018	sao paulo	SP	?
1123	-23,53042667998732	-46,637847272000656	sao paulo	SP	?
1123	-23,527565811818377	-46,638002787119866	sao paulo	SP	?
1103	-23,53571080099833	-46,627898945467095	sao paulo	SP	?
1154	-23,53146835414625	-46,65897749694157	são paulo	SP	?
1124	-23,528344494864104	-46,63298459547579	sao paulo	SP	?
1126	-23,52705275936294	-46,64075202997864	sao paulo	SP	?
1131	-23,521238203445076	-46,64566879032251	sao paulo	SP	?
1139	-23,52198725618896	-46,66381768373821	são paulo	SP	?
1121	-23,530776516792653	-46,63628551595594	sao paulo	SP	?
1135	-23,527032131994638	-46,64970187844824	são paulo	SP	?
1144	-23,522071997230043	-46,67368155773555	sao paulo	SP	?
1139	-23,52183510257342	-46,66428988130433	são paulo	SP	?
1122	-23,52970706717061	-46,64062828740834	são paulo	SP	?
1150	-23,533273572018047	-46,6562567098217	sao paulo	SP	?
1126	-23,526574009435056	-46,63818464709449	sao paulo	SP	?
1123	-23,529341787119865	-46,63498224369548	são paulo	SP	?
1135	-23,523552031363604	-46,65291096725141	são paulo	SP	?
1156	-23,5298272739339	-46,66466605744709	sao paulo	SP	?
1141	-23,52209528864908	-46,66747361267247	são paulo	SP	?
1137	-23,520086360811344	-46,65432096003805	sao paulo	SP	?
1130	-23,523262176524867	-46,64564622191117	sao paulo	SP	?
1141	-23,524057037191977	-46,66457214931621	sao paulo	SP	?
1122	-23,531280767701485	-46,637260391482464	sao paulo	SP	?
1155	-23,529825639188648	-46,6637641604247	sao paulo	SP	?
1130	-23,52849984179699	-46,64274675644874	sao paulo	SP	?
1135	-23,522400000000005	-46,65293398557328	são paulo	SP	?
1154	-23,52994245045876	-46,656941673466434	sao paulo	SP	?
1136	-23,52481763696695	-46,65803206702637	sao paulo	SP	?
1230	-23,532734734664448	-46,654324449073776	sao paulo	SP	?
1221	-23,54601532944774	-46,64900196003804	sao paulo	SP	?
1217	-23,533844773241405	-46,64940663613022	sao paulo	SP	?
1243	-23,54946977906979	-46,65509829793992	sao paulo	SP	?
1203	-23,537119379681474	-46,64438743865777	sao paulo	SP	?
1231	-23,5367081559813	-46,6596418411045	sao paulo	SP	?
1257	-23,542921655288804	-46,687539331669456	sao paulo	SP	?
1216	-23,53597285667968	-46,651407002063245	sao paulo	SP	?
1226	-23,534478565641404	-46,65502761740432	são paulo	SP	?
1220	-23,542757999999992	-46,64547398167813	sao paulo	SP	?
1223	-23,54377251788917	-46,6482729970858	sao paulo	SP	?
1231	-23,536429155981292	-46,659573450458765	sao paulo	SP	?
1226	-23,537000609210025	-46,6516650545329	são paulo	SP	?
1226	-23,53909541909516	-46,65420062323272	sao paulo	SP	?
1227	-23,537290117980763	-46,65443089812821	sao paulo	SP	?
1240	-23,54378694284137	-46,65861209437926	sao paulo	SP	?
1258	-23,54499310130417	-46,685597180824026	sao paulo	SP	?
1226	-23,535937121011013	-46,6531078462404	sao paulo	SP	?
1220	-23,543269575076465	-46,6455519528247	sao paulo	SP	?
1258	-23,544951443793657	-46,68830695060298	são paulo	SP	?
1244	-23,54499336358131	-46,65968022344037	sao paulo	SP	?
1238	-23,54195269441404	-46,65931762155928	sao paulo	SP	?
1214	-23,539690634196997	-46,6462616555486	sao paulo	SP	?
1258	-23,544444949766262	-46,686510377459776	sao paulo	SP	?
1234	-23,537055499855768	-46,66361722052618	sao paulo	SP	?
1228	-23,54839279655493	-46,659018341392965	sao paulo	SP	?
1204	-23,538035922846067	-46,64256327713655	sao paulo	SP	?
1224	-23,541718547319537	-46,64883066180968	sao paulo	SP	?
1229	-23,54108734139297	-46,65733920275257	sao paulo	SP	?
1221	-23,54655474271452	-46,64902242728947	sao paulo	SP	?
1232	-23,53676737440136	-46,65507313113856	sao paulo	SP	?
1230	-23,53540377462639	-46,65645496018229	sao paulo	SP	?
1218	-23,531544680824037	-46,65066866833055	são paulo	SP	?
1224	-23,54038952262104	-46,64958335123206	sao paulo	SP	?
1227	-23,537290101005617	-46,6544308936015	sao paulo	SP	?
1224	-23,54208249708581	-46,653203985573285	sao paulo	SP	?
1239	-23,548781693029053	-46,65745981155857	sao paulo	SP	?
1240	-23,54586859423504	-46,653863049685455	sao paulo	SP	?
1230	-23,535317713572624	-46,658245023313526	sao paulo	SP	?
1224	-23,54166445268046	-46,65235486372555	sao paulo	SP	?
1231	-23,534624493479125	-46,658845975157256	sao paulo	SP	?
1257	-23,54557230651364	-46,68889592295457	sao paulo	SP	?
1201	-23,53435725950717	-46,64935629739165	sao paulo	SP	?
1238	-23,542944348058064	-46,65793705274388	sao paulo	SP	?
1228	-23,53736190148112	-46,65445004039496	sao paulo	SP	?
1238	-23,54339898029315	-46,65151833472787	sao paulo	SP	?
1227	-23,548408145161265	-46,65896568414225	sao paulo	SP	?
1230	-23,53372718650818	-46,655104860955575	sao paulo	SP	?
1202	-23,53258141993188	-46,6491831962317	sao paulo	SP	?
1211	-23,53654837691152	-46,65081693228114	sao paulo	SP	?
1239	-23,544602822090148	-46,65543934860632	sao paulo	SP	?
1224	-23,541564489035725	-46,6536097456287	sao paulo	SP	?
1232	-23,536873665560595	-46,65489736886144	sao paulo	SP	?
1238	-23,54323868858565	-46,65731599111321	sao paulo	SP	?
1222	-23,54575486372553	-46,65030098889149	sao paulo	SP	?
1258	-23,544951443793657	-46,68830695060298	sao paulo	SP	?
1221	-23,542736521784317	-46,64588470191586	sao paulo	SP	?
1238	-23,54412112877264	-46,65531989785911	sao paulo	SP	?
1226	-23,536485649460428	-46,652417533585286	sao paulo	SP	?
1226	-23,534478565641404	-46,65502761740432	sao paulo	SP	?
1202	-23,530757909515867	-46,6504908322177	sao paulo	SP	?
1218	-23,5340505	-46,6411545	sao paulo	SP	?
1201	-23,534080522072767	-46,65184199999999	sao paulo	SP	?
1231	-23,53446553205609	-46,658828524842725	sao paulo	SP	?
1259	-23,54205339188649	-46,68321868275727	sao paulo	SP	?
1249	-23,54756594892955	-46,66977043395457	sao paulo	SP	?
1214	-23,53764882930352	-46,64423621371684	sao paulo	SP	?
1212	-23,537511255832708	-46,63705730743676	são paulo	SP	?
1239	-23,51275140074596	-46,45747547495638	sao paulo	SP	?
1232	-23,53778933971953	-46,652871478215694	sao paulo	SP	?
1211	-23,53844163558197	-46,64749729447746	sao paulo	SP	?
1218	-23,53151235913791	-46,6507152917075	sao paulo	SP	?
1240	-23,54609140576496	-46,65321297584976	sao paulo	SP	?
1215	-23,53655002580364	-46,649225050085455	sao paulo	SP	?
1233	-23,540299470713855	-46,66278360519932	sao paulo	SP	?
1219	-23,540223573951277	-46,645277138092126	sao paulo	SP	?
1257	-23,54376273128144	-46,68884885374371	sao paulo	SP	?
1220	-23,542533199001664	-46,64547053996195	sao paulo	SP	?
1214	-23,540043520399337	-46,646521621847725	sao paulo	SP	?
1238	-23,54052443880199	-46,65050381848346	são paulo	SP	?
1235	-23,53645971856428	-46,66424678602334	sao paulo	SP	?
1232	-23,538957317790988	-46,66141978129148	sao paulo	SP	?
1209	-23,539446764643067	-46,639378335968615	sao paulo	SP	?
1224	-23,541700665229538	-46,65233633676191	sao paulo	SP	?
1230	-23,538345600611688	-46,65772148320736	são paulo	SP	?
1202	-23,53691560698833	-46,64565764917196	sao paulo	SP	?
1203	-23,53262960560334	-46,64780824548448	sao paulo	SP	?
1238	-23,54143969441404	-46,66007812155927	sao paulo	SP	?
1227	-23,54467160343472	-46,65713680171736	são paulo	SP	?
1228	-23,54467160343472	-46,65713680171736	sao paulo	SP	?
1234	-23,53462421065844	-46,66214618803738	sao paulo	SP	?
1219	-23,541467521784305	-46,646211242714514	sao paulo	SP	?
1226	-23,5412626902591	-46,654883460586326	sao paulo	SP	?
1216	-23,53507610768081	-46,65015687261233	sao paulo	SP	?
1230	-23,538859910352585	-46,65935566916726	sao paulo	SP	?
1238	-23,5444758373536	-46,65439170330084	sao paulo	SP	?
1215	-23,535863957816357	-46,64559872952854	sao paulo	SP	?
1229	-23,540238681372298	-46,65911756771886	sao paulo	SP	?
1242	-23,547526626983625	-46,65580327269316	sao paulo	SP	?
1216	-23,533621731894478	-46,64777631043339	sao paulo	SP	?
1230	-23,54127829087077	-46,65861488827982	sao paulo	SP	?
1221	-23,54672139494492	-46,6474843247159	sao paulo	SP	?
1215	-23,5380982425703	-46,64946518235324	sao paulo	SP	?
1217	-23,529235452680464	-46,64531620344507	são paulo	SP	?
1228	-23,537361918456263	-46,65445004492167	sao paulo	SP	?
1214	-23,539863520399336	-46,64648315459632	sao paulo	SP	?
1230	-23,532011454902168	-46,6536078075192	sao paulo	SP	?
1239	-23,547495981678136	-46,65409459784173	sao paulo	SP	?
1224	-23,542688503750917	-46,65491103136361	são paulo	SP	?
1240	-23,54595056869982	-46,65368402415023	sao paulo	SP	?
1232	-23,537702693029058	-46,65287449624908	são paulo	SP	?
1259	-23,54209861143172	-46,68221411824105	sao paulo	SP	?
1258	-23,54608375659299	-46,68902826089215	sao paulo	SP	?
1239	-23,548299317790978	-46,65555908895493	sao paulo	SP	?
1257	-23,54073779877662	-46,68662442215357	sao paulo	SP	?
1224	-23,54266247821568	-46,65572103136361	sao paulo	SP	?
1224	-23,542662489035724	-46,65369091326679	sao paulo	SP	?
1201	-23,537600623088487	-46,64715737399731	sao paulo	SP	?
1244	-23,54952016403137	-46,66064092437527	sao paulo	SP	?
1242	-23,54678619677996	-46,65749567638062	sao paulo	SP	?
1233	-23,53995686444827	-46,66359382283071	são paulo	SP	?
1239	-23,550266149027745	-46,65841287927745	sao paulo	SP	?
1241	-23,543461121559275	-46,66298026977895	sao paulo	SP	?
1201	-23,535412204275733	-46,65109465795708	sao paulo	SP	?
1238	-23,54052443880199	-46,65050381848346	sao paulo	SP	?
1234	-23,53889554371285	-46,66406132183035	sao paulo	SP	?
1229	-23,539704202060094	-46,66016623480868	sao paulo	SP	?
1228	-23,550948628916863	-46,66032767375489	sao paulo	SP	?
1211	-23,53885145545042	-46,646369402995	sao paulo	SP	?
1228	-23,550191570633054	-46,65993018096825	sao paulo	SP	?
1241	-23,5468155431646	-46,654291691788295	sao paulo	SP	?
1257	-23,542801347452485	-46,68762812389655	sao paulo	SP	?
1239	-23,545349371083127	-46,654056786283135	sao paulo	SP	?
1232	-23,532478847625374	-46,65894785581968	sao paulo	SP	?
1257	-23,54282661532686	-46,68766584999129	sao paulo	SP	?
1222	-23,545460503750903	-46,64710252553522	sao paulo	SP	?
1232	-23,538268634745243	-46,65214549624907	sao paulo	SP	?
1223	-23,543838503462457	-46,6458199941716	sao paulo	SP	?
1211	-23,53873529309248	-46,64693801610016	sao paulo	SP	?
1208	-23,540822507357586	-46,6397147149576	sao paulo	SP	?
1259	-23,53909677101971	-46,68760692117261	sao paulo	SP	?
1228	-23,54467160343472	-46,65713680171736	são paulo	SP	?
1216	-23,535251067718868	-46,65043887982571	sao paulo	SP	?
1211	-23,53841864862371	-46,64708817707314	sao paulo	SP	?
1242	-23,54761865973221	-46,65557483097694	sao paulo	SP	?
1212	-23,53708367277396	-46,639449309048416	sao paulo	SP	?
1227	-23,53787111518264	-46,65463932361936	sao paulo	SP	?
1228	-23,5525855187259	-46,66122261324938	sao paulo	SP	?
1206	-23,540182638351933	-46,63954016887882	sao paulo	SP	?
1232	-23,532963789341565	-46,65918830474924	sao paulo	SP	?
1239	-23,5474991246177	-46,65517799792254	sao paulo	SP	?
1230	-23,537544013878456	-46,65898131556929	sao paulo	SP	?
1244	-23,55244266028047	-46,66254393796528	sao paulo	SP	?
1240	-23,5445190798362	-46,657124579088176	sao paulo	SP	?
1238	-23,544855063275463	-46,653351616567626	sao paulo	SP	?
1242	-23,546883331669445	-46,6572742857349	sao paulo	SP	?
1242	-23,54603669248079	-46,659234221622704	sao paulo	SP	?
1224	-23,5403885276127	-46,65143548612153	sao paulo	SP	?
1238	-23,54069585789716	-46,65056346058632	sao paulo	SP	?
1233	-23,535170371083133	-46,66150428628315	sao paulo	SP	?
1211	-23,53596460283338	-46,65185584554791	sao paulo	SP	?
1223	-23,543912503750903	-46,64500144463037	sao paulo	SP	?
1255	-23,545782460730543	-46,68119826089217	sao paulo	SP	?
1231	-23,535684953372947	-46,65942218443072	sao paulo	SP	?
1202	-23,53727532361937	-46,64544331418429	são paulo	SP	?
1204	-23,5318187149576	-46,64714012891685	sao paulo	SP	?
1241	-23,543732670840715	-46,66161065612552	sao paulo	SP	?
1210	-23,53820484846209	-46,63944608742571	sao paulo	SP	?
1203	-23,541378580068123	-46,64112777823308	sao paulo	SP	?
1229	-23,535332842633714	-46,65516353482606	sao paulo	SP	?
1224	-23,542684470713866	-46,652724000000006	sao paulo	SP	?
1230	-23,536636826533552	-46,658705201915865	são paulo	SP	?
1239	-23,54574501526344	-46,65600846517394	sao paulo	SP	?
1228	-23,549769964193	-46,65970692521199	sao paulo	SP	?
1255	-23,54535543796528	-46,68218841312255	sao paulo	SP	?
1232	-23,53651535276127	-46,65595326602804	sao paulo	SP	?
1228	-23,55442720760001	-46,66300379101501	sao paulo	SP	?
1221	-23,54276254731953	-46,64705358090484	sao paulo	SP	?
1230	-23,538295424923533	-46,65775948404407	sao paulo	SP	?
1258	-23,547156999163278	-46,687134582578274	sao paulo	SP	?
1206	-23,533442665272137	-46,64461912363674	sao paulo	SP	?
1254	-23,541075775463103	-46,68229311281671	sao paulo	SP	?
1243	-23,548525281983977	-46,66019094601536	sao paulo	SP	?
1229	-23,540792510416004	-46,65822371732354	sao paulo	SP	?
1232	-23,53673769109581	-46,65536986886144	sao paulo	SP	?
1239	-23,549149718564276	-46,65762728602334	são paulo	SP	?
1230	-23,53799001165676	-46,65917273550115	sao paulo	SP	?
